Date,Thor Sector 100 - Gross,Thor Sector 100 - Net,Invesco S&P 500 Equal Weight ETF
2005-02-28,1.3174526008750576,1.301926674476861,0.22564742203552424
2005-03-31,-1.1800483290080321,-1.196732366224229,-1.3636881885219165
2005-04-30,-0.1447258932131823,-0.16096377448612254,-3.195051983001007
2005-05-31,0.8675717108509451,0.8504635544426042,4.495753910477185
2005-06-30,-0.412873364931321,-0.4292896936416879,1.536061348221951
2005-07-31,3.6659728434315086,3.6483223549897748,5.107137097470238
2005-08-31,-0.7410367436265997,-0.7576449805396956,-0.872899734953636
2005-09-30,1.8734447731302728,1.8567738410779633,0.4964743936262783
2005-10-31,-3.5418458653207807,-3.558118440242608,-2.678643406015069
2005-11-30,4.254512653185549,4.23735677294641,4.551485663942545
2005-12-31,0.5007666909680353,0.48362121760852084,0.5329100587750712
2006-01-31,2.7685731389288204,2.7511126851558876,4.025795323878567
2006-02-28,-0.028099603520770344,-0.043564778117166636,0.3360397447220942
2006-03-31,2.400417276175304,2.3830185757840683,2.0964628469271274
2006-04-30,0.2292616694691496,0.2128661361408879,0.8616872696028288
2006-05-31,-3.3523183622744757,-3.368574829229687,-2.9676176661594944
2006-06-30,-0.1477155177233458,-0.16409407576634116,-0.27906439791827164
2006-07-31,-0.010712347747177109,-0.02765809795365337,-1.3283658167252965
2006-08-31,1.668152088884356,1.6509422611270752,2.7396956375525194
2006-09-30,1.9209669197486123,1.9042146401410553,2.3960807715905474
2006-10-31,3.7516380103261415,3.734047855681921,3.7595596198383374
2006-11-30,2.2657431786156756,2.249030927976703,2.495114631575923
2006-12-31,0.620211324668074,0.6030866324513662,0.5655361462931996
2007-01-31,2.1585726358937185,2.1413833257169834,2.4081352123641597
2007-02-28,-1.043150660130976,-1.0581937131096564,-0.4744221685098915
2007-03-31,0.9330919253039749,0.9159716180099808,0.8199567889184411
2007-04-30,3.747395676712051,3.730213065327481,4.412541582046958
2007-05-31,3.2773113057494863,3.259856152399365,3.235353151386944
2007-06-30,-1.3670945888325958,-1.383229702808031,-1.8558319465205142
2007-07-31,-2.3742585474854083,-2.390979638105628,-4.511715672221584
2007-08-31,0.4690888484543798,0.4521617004183298,0.0818179661132179
2007-09-30,3.8025220372257307,3.785445970840562,2.490357284502509
2007-10-31,2.2885407359870547,2.271393560466528,1.1202221566601445
2007-11-30,-1.4257349186579171,-1.4418762257263018,-4.648865298703663
2007-12-31,0.8350608477960098,0.8178942872516526,-1.7152595258921877
2008-01-31,-2.4867790721868066,-2.503241828657765,-4.302669905486667
2008-02-29,-0.25226464854948283,-0.26807166671992677,-3.0121900734337625
2008-03-31,2.1252025685194464,2.107927207250415,-1.8639308451099734
2008-04-30,2.410846357141505,2.3940123264264646,5.722963911268741
2008-05-31,-0.6515647886397025,-0.668440721367114,2.6513736537360444
2008-06-30,-4.543334076718253,-4.558948127650142,-9.836152288419608
2008-07-31,-2.5895450409520127,-2.6060758721376254,-0.5031145011062388
2008-08-31,0.507379493068294,0.490280488243644,2.961720907443399
2008-09-30,-3.109901037390206,-3.125371589156445,-10.908621260032902
2008-10-31,-5.994793066222992,-6.010717445539648,-20.906879457910755
2008-11-30,4.963628380072627,4.946567551730863,-9.633342916684185
2008-12-31,3.628252217794148,3.6110795068345025,3.0830486331277607
2009-01-31,-9.74552077822578,-9.761184206954997,-8.34531662081437
2009-02-28,-11.061069834645586,-11.074914078282994,-11.24569482158112
2009-03-31,6.6723597983197935,6.654589191314053,10.291001707057834
2009-04-30,13.200376096751976,13.181852419717899,18.691950289453207
2009-05-31,5.438940915244284,5.421399553838202,6.462566379332979
2009-06-30,-0.6181472564297685,-0.6345515066714102,-1.1986186908438667
2009-07-31,8.006033453347827,7.987753540921405,9.185330164379902
2009-08-31,4.514568717910428,4.4966886302424625,5.648063674354065
2009-09-30,3.932452388958474,3.9153289906465716,5.284728760467261
2009-10-31,-2.6515704269578944,-2.6685436231349002,-3.699711397855998
2009-11-30,6.555861359333037,6.538409628872932,5.540064206467399
2009-12-31,2.8172439449711595,2.7996134073597245,4.610673308901414
2010-01-31,-4.004604649165766,-4.021015706402786,-3.3174915299848617
2010-02-28,2.4827840945256696,2.4670804944384006,4.1900792267981934
2010-03-31,5.713630819778781,5.695629525471935,7.223959597657914
2010-04-30,1.9388299453695135,1.9218367098158273,2.654470331771286
2010-05-31,-7.222706675436131,-7.238435277676469,-7.36840149223249
2010-06-30,-0.5130213852225118,-0.5293536216375627,-6.3072246171069875
2010-07-31,1.086901690013442,1.0697696391922307,7.354481984065719
2010-08-31,-0.07976768279899238,-0.09667596790629007,-4.756035978798668
2010-09-30,1.846480809450779,1.8297709057292,10.188580237004775
2010-10-31,3.746633819684453,3.729087559045774,3.5629982731105514
2010-11-30,0.2873737050113734,0.27086770738971033,0.8202174710481458
2010-12-31,6.23048285294312,6.212485965555592,7.215323295204268
2011-01-31,2.001961178509881,1.9848332987957074,2.113713227688363
2011-02-28,3.5056036283750203,3.489906271971255,4.015747619474341
2011-03-31,0.3549945407186117,0.33799273776309313,0.832885337315914
2011-04-30,3.2475430450224607,3.230651524228656,3.131191875335415
2011-05-31,-0.9904923594789339,-1.00708834818648,-0.6148889125070722
2011-06-30,-1.804089096900674,-1.820093921521937,-1.8034849562493904
2011-07-31,-1.806443549605341,-1.8231813094620186,-3.615162394284266
2011-08-31,-3.0363932070579747,-3.052796353814413,-6.353756783231345
2011-09-30,0.04540075968502144,0.028961207380473475,-9.050076913418781
2011-10-31,1.7381493743426901,1.7205381027188826,13.06762990421586
2011-11-30,-0.7068581025481135,-0.7225188160774776,-0.8758803930432046
2011-12-31,1.6132241312182938,1.59592788113192,0.1564378938331723
2012-01-31,4.9556344502744265,4.9378713434737875,5.682796107234789
2012-02-29,2.841988407406415,2.825588023314207,4.007350838559187
2012-03-31,2.7145684856324515,2.6972555495301087,2.3198436067071615
2012-04-30,-0.05896704098401484,-0.07540407044216435,-0.7518802761697141
2012-05-31,-5.100620062789507,-5.116699108561629,-6.9930012867503555
2012-06-30,4.159286603682388,4.142538933824236,3.8560504715055233
2012-07-31,1.080705900170309,1.0634698190580494,0.12116146990119869
2012-08-31,0.7616539907871589,0.7446722205457723,3.0657392945593998
2012-09-30,2.1450128169755445,2.1282089985978025,2.5145674252086136
2012-10-31,-1.0791697768853359,-1.0958914265103092,-0.8240548841723205
2012-11-30,0.40144494349581006,0.38499854563969205,1.2753752114085692
2012-12-31,1.5555183756158275,1.538582845946257,2.2716190665307945
2013-01-31,5.86337088509834,5.845367490802289,6.507852910503731
2013-02-28,1.2342399118989045,1.2187522110350235,0.9684731704028948
2013-03-31,3.852166655957534,3.8346626019579277,4.364726677904085
2013-04-30,2.4654157263446663,2.448644212753792,1.6935044736034799
2013-05-31,0.43816824290983103,0.4209078658409693,2.6875359344590954
2013-06-30,-1.6149516860206603,-1.6311547271630977,-1.231636093238253
2013-07-31,5.332112072325512,5.314282540102888,5.630809507280055
2013-08-31,-2.6109400669451666,-2.6274881259899407,-2.9202649920020862
2013-09-30,3.4820739701921344,3.465010409656033,4.112240762739816
2013-10-31,4.590077010327787,4.57230437272933,4.279137344583828
2013-11-30,2.7994028624766187,2.7825365353429055,2.220908183006687
2013-12-31,2.6882080930354046,2.6708879146842612,2.881852021001441
2014-01-31,-3.8949614155872503,-3.911367861966919,-2.961427126838334
2014-02-28,5.515583874202523,5.499481121719185,5.336981730236934
2014-03-31,0.02359496130299732,0.006792268327959761,0.6071036599226032
2014-04-30,1.3104161787674151,1.2938641989528321,0.38361934557298305
2014-05-31,2.1294653146776144,2.112197669096094,2.1564044568543883
2014-06-30,2.416460518172947,2.3996791574989462,2.858560255228415
2014-07-31,-2.051024820081393,-2.067929283720138,-2.333485985983086
2014-08-31,3.3915602798173072,3.374116646470404,4.2044876095523875
2014-09-30,-3.0143321631835307,-3.030335685335428,-2.5849141209662974
2014-10-31,0.8025690594293033,0.7856377972777828,3.021495991736467
2014-11-30,2.4936869179890575,2.47691197723936,2.6639274815597025
2014-12-31,0.1362724581412067,0.11907969893698578,0.279898066786366
2015-01-31,0.39511404784260407,0.37785161244996424,-2.9207005282911203
2015-02-28,2.217278528707789,2.2016459661311494,5.723693566836663
2015-03-31,-1.8550291339932579,-1.8718188498733856,-0.9591097812369442
2015-04-30,0.37148343333879286,0.3548786838503126,0.407166112469004
2015-05-31,0.543190207457589,0.5260702552597696,0.7249734266063346
2015-06-30,-2.184739078037745,-2.2007287567986866,-2.2686154831981553
2015-07-31,2.007031911124302,1.9897703037399461,0.9649151693326807
2015-08-31,-6.444129648593611,-6.460003405852999,-5.461073485304624
2015-09-30,-0.5947530005903201,-0.6110489427213817,-3.0146039487276233
2015-10-31,0.2349791790601019,0.21802165312738708,6.987497078137195
2015-11-30,-0.0029674471052398843,-0.01934824159298687,0.30496034482294654
2015-12-31,-2.1238556447904733,-2.1404221614674257,-2.4762038316420876
2016-01-31,0.06377551020408934,0.04682481599198596,-5.558461280435623
2016-02-29,-0.03768161662900393,-0.053549984684142515,0.9947443395534883
2016-03-31,4.6155184185421305,4.5978210421601995,7.9790358178811305
2016-04-30,0.6043491398583622,0.5878091776403638,1.2479084165998744
2016-05-31,1.1969559571315846,1.1798159144948528,1.3583027744298093
2016-06-30,1.699047239849527,1.68260812124561,-0.06339853091454906
2016-07-31,2.6849123813158293,2.6675666404831544,4.144362842158511
2016-08-31,-0.6870069694014935,-0.7038845700363394,0.1553358583814335
2016-09-30,-0.10015448557108009,-0.1164248000252277,0.10300360436159561
2016-10-31,-2.4063176190582625,-2.422866665069734,-2.4404868637226906
2016-11-30,6.020606964836772,6.00338369319684,5.236013885603286
2016-12-31,1.384392738635598,1.367141250840831,1.1257472858638318
2017-01-31,1.827032981740162,1.8097047526037136,2.0083081843488504
2017-02-28,2.645855637137462,2.6300990850999906,3.1341890191101562
2017-03-31,-0.14710033718037252,-0.16406411976302993,0.020943950616736373
2017-04-30,1.002821468047399,0.9862010527538878,0.6606433717534665
2017-05-31,1.5062531121482037,1.4890742223185205,0.557859467901145
2017-06-30,1.0184501463110118,1.0019234345076455,1.1637234955962583
2017-07-31,1.8700305107248738,1.8527624187095304,1.5969017648924444
2017-08-31,0.7903886157247131,0.7734128199223367,-0.9982996970318458
2017-09-30,1.826278303436113,1.8096417502035056,2.9340132437275956
2017-10-31,2.7548192926359016,2.7374126706959823,1.0885566451038775
2017-11-30,2.912901539088386,2.89616034642719,3.7999546820655317
2017-12-31,0.8508135424745156,0.8336787554237723,1.2383582457037745
2018-01-31,5.989054787692982,5.971083221076534,4.384834953652317
2018-02-28,-6.4560148249993565,-6.470327565900447,-4.390306591585558
2018-03-31,0,-0.016939890710387928,-0.9261789128294451
2018-04-30,0.383871858602558,0.36741503343427073,0.37194840508534277
2018-05-31,0.6079947178739609,0.5909248035175674,1.4521933011175214
2018-06-30,0.11828564314850798,0.10189390793180486,0.9719935689009196
2018-07-31,-0.2643640080046139,-0.28119098787899865,3.1013675363339654
2018-08-31,1.5942202633399072,1.5770006207022957,1.9609668433711924
2018-09-30,0.515350962416461,0.49894508800587545,0.1713733519680849
2018-10-31,-4.589780627507478,-4.606011490022288,-7.246506756433469
2018-11-30,1.149973693386186,1.1334616977748402,2.6143140842741497
2018-12-31,-4.643903683307804,-4.660056901809551,-9.537380233994785
2019-01-31,6.350334034064287,6.3323493776414885,9.814022474794593
2019-02-28,2.893014273272687,2.8772289371060022,3.6664248456306225
2019-03-31,2.0024239180923553,1.985246802547791,0.8348190669785538
2019-04-30,2.616007603414161,2.5992838012446784,3.590575304172927
2019-05-31,-5.622424009549509,-5.638536580886678,-6.932275544719991
2019-06-30,6.446620240584489,6.4292589010308765,7.551799888200872
2019-07-31,1.0765917027992788,1.0592817722477443,0.8441344054582967
2019-08-31,-1.0157067582435175,-1.032450566557086,-3.2655661533978475
2019-09-30,1.28522749272173,1.2686562640956467,3.269459281552156
2019-10-31,1.0350096246067864,1.0178344772331371,1.2305723349445685
2019-11-30,1.964494396522043,1.9477206089629773,3.4000456791111855
2019-12-31,2.826699975998781,2.809340488905332,2.7049379914222405
2020-01-31,-0.6722259913697792,-0.6893195986324541,-1.883844176313998
2020-02-29,-6.115059337976724,-6.129937279393105,-8.869113538481555
2020-03-31,6.276072742503569,6.257682485906457,-17.970521177647136
2020-04-30,11.058030182927947,11.039538097705194,14.425131126381775
2020-05-31,2.566406664579257,2.549034689308294,4.753494263079583
2020-06-30,1.8133690395580881,1.7968599058072465,1.4609539067993893
2020-07-31,5.363965700154716,5.346202782196263,4.992155054925762
2020-08-31,4.213145997865064,4.195409899772495,4.268065155061729
2020-09-30,-4.214747421346143,-4.230458230409773,-2.501040832780499
2020-10-31,-2.6864050441541942,-2.7029208769280832,-0.5549744128961587
2020-11-30,6.317823586169924,6.299991416497441,14.296356505660391
2020-12-31,2.885521915184297,2.868130153070192,4.157613723100684
2021-01-31,-0.09550815673782242,-0.11269627221514034,-0.8154114364192777
2021-02-28,2.5977148858966848,2.5818707343337577,6.086950722570239
2021-03-31,4.781385793226844,4.7636297205983835,6.045988340326325
2021-04-30,5.138672680601353,5.12138284968926,4.673166384767891
2021-05-31,0.7749578421718306,0.7579237674970818,1.9153001270451497
2021-06-30,-0.7099823073091094,-0.726247997515983,0.023256447228647836
2021-07-31,3.1316672166369575,3.1141322265259896,1.2937305086376583
2021-08-31,2.36865258164638,2.3513108029305396,2.3709793960120518
2021-09-30,-4.679705359542263,-4.6955118614172004,-3.790479618122611
2021-10-31,4.994360557536659,4.976557335024578,5.299675352259348
2021-11-30,-1.1144108361574756,-1.1309353277739187,-2.6432541809231935
2021-12-31,5.159103713776392,5.1413200226166245,6.274413590961636
2022-01-31,-3.028559844466827,-3.044912240118991,-4.368664483405915
2022-02-28,-1.3572002830730678,-1.3723344749004496,-0.8930806628621002
2022-03-31,1.6295312553496144,1.6121930185807987,2.671680623131345
2022-04-30,-5.805328480232708,-5.820950015416537,-6.505611281093849
2022-05-31,-0.6911706060186429,-0.7080511112323884,1.0037239449111723
2022-06-30,-5.428261456379191,-5.443765020074876,-9.39265111347385
2022-07-31,3.2099324909749205,3.1927511537036546,8.64934799056849
2022-08-31,-2.820199846374283,-2.836766034489646,-3.483246440880716
2022-09-30,-2.8923540157141825,-2.908273301941122,-9.167023538282804
2022-10-31,4.8335353187626495,4.815742365130116,9.648028062924796
2022-11-30,6.263681351673744,6.246645117512717,6.635128251573041
2022-12-31,-4.153885470000763,-4.170215038116288,-4.693955954675744
2023-01-31,3.557971088597278,3.5406925541559886,7.419476888506793
2023-02-28,-2.50774422254465,-2.52267805221037,-3.381022297003833
2023-03-31,-0.40838170977003374,-0.42513208777161804,-0.8603412745810224
2023-04-30,-0.022516106616010667,-0.03877267955523234,0.3595653189536696
2023-05-31,-3.3091939724938735,-3.3255884696883675,-3.8101221152228804
2023-06-30,6.646815575602383,6.629501960620998,7.6530116790711755
2023-07-31,3.170595970795098,3.1531781399476433,3.5017464630298756
2023-08-31,-2.814767040919919,-2.831304929194911,-3.2024941145319397
2023-09-30,-3.4850984379194094,-3.5010388382887725,-5.07852365842516
2023-10-31,-1.0922350274587656,-1.108950228708827,-4.13579840066155
2023-11-30,3.2396435188991157,3.2227984707831725,9.180576248327178
2023-12-31,5.543356657491838,5.525402347720432,6.821740899100437
2024-01-31,-1.5741135343506296,-1.5909914078075182,-0.8491865096175055
2024-02-29,4.301568293391456,4.2850918130313165,4.045757973577135
2024-03-31,3.668100238481675,3.6505815771363803,4.473021684409861
2024-04-30,-4.496502347630171,-4.512344918129141,-4.823767095677011
2024-05-31,3.0328687191018444,3.0156825084830308,2.8412151721117107
2024-06-30,-1.7108300576394675,-1.7269732099706614,-0.5080976236930712
2024-07-31,2.984141391949713,2.9667547878386102,4.45577306115692
2024-08-31,3.9379906468686166,3.920547168868871,2.4883183524694985
2024-09-30,2.532776719455976,2.5160175626204317,2.2691346737744977
2024-10-31,-2.8216559377391426,-2.8382549599111018,-1.6019128164188046
2024-11-30,4.106411611973537,4.089401917024094,6.426919231541173
2024-12-31,-7.377000715978388,-7.39272723596115,-6.275466765050542
2025-01-31,2.017207479784866,1.9998385401797325,3.4297792881309075
2025-02-28,-0.47649080696662294,-0.49152613135856615,-0.5848587022903029
2025-03-31,-2.878592827306181,-2.894994890437852,-3.402610331429612
2025-04-30,5.500636785164437,5.483291923626821,-2.36103380254995
2025-05-31,5.7862700236495535,5.768308819729517,4.310029916701241
2025-06-30,4.166704960154366,4.149661022117379,3.426124897325744
2025-07-31,1.9004639498686915,1.8830928033775285,1.0399354951607709
2025-08-31,2.5530987831742236,2.5356484110026667,2.7174564969313586
2025-09-30,1.8280104690711507,1.8113151003863237,1.010197611740793
2025-10-31,0.09150935774979718,0.07464719185634738,-0.9330449420010822
2025-11-30,-0.19747331822873582,-0.21374656365664713,1.9156262225676013
2025-12-31,-0.49163839587230695,-0.5086096936340323,0.4103163961114209
2026-01-31,5.557903729831648,5.540054926992832,3.403607970830902
2026-02-06,1.0795961219102201,1.0795961219102201,0.24232938403490056
